M10.6160746	9.1589956	K
L9.6626434	10.4113703	K
M19.0654373	9.562274	K
L19.3062916	9.090313	K
M17.2169991	9.7259998	K
L16.552	9.0880003	K
M16.4120007	9.2849998	K
L16.552	9.0880003	K
M8.6268063	9.163188	K
L8.7021122	9.0623713	K
M6.544517	9.0438137	K
L6.0532022	9.4900789	K
M12.0264416	9.0231791	K
L11.48915	9.810339	K
M14.9926939	8.9881172	K
L15.2629995	9.217	K
L15.3622665	9.3021784	K
M14.9926939	8.9881172	K
L14.6780005	9.3800001	K
L14.4619999	9.6459999	K
L14.0200005	10.4259996	K
M10.6160746	9.1589956	K
L10.287982	8.9131107	K
M9.5630398	9.8128672	K
L10.287982	8.9131107	K
M16.3169994	9.4689999	K
L15.7329998	8.8850002	K
M15.7329998	8.8850002	K
L15.3622665	9.3021784	K
M14.7312241	8.7499294	K
L14.8780003	8.8909998	K
L14.9926939	8.9881172	K
M19.0654373	9.562274	K
L17.9060001	8.7220001	K
M17.2169991	9.7259998	K
L17.9060001	8.7220001	K
M14.6852283	8.7057219	K
L14.7312241	8.7499294	K
M13.1271353	10.8527298	K
L13.1599998	10.7869997	K
L13.7889996	9.8599997	K
L14.2889996	9.1920004	K
L14.6852283	8.7057219	K
M16.552	9.0880003	K
L16.758667	8.6988859	K
M10.287982	8.9131107	K
L9.8828268	8.5975475	K
M16.758667	8.6988859	K
L16.8862286	8.4587135	K
M11.1494913	8.3766632	K
L12.0264416	9.0231791	K
M11.1494913	8.3766632	K
L10.6160746	9.1589956	K
M15.7329998	8.8850002	K
L15.6820002	8.79	K
L15.6420002	8.7530003	K
L15.493	8.6420002	K
L15.3889999	8.5430002	K
L15.1099997	8.3179998	K
M14.7312241	8.7499294	K
L15.1099997	8.3179998	K
M18.1122017	8.2802267	K
L18.4090004	8.4799995	K
L18.6949997	8.6920004	K
L18.8999996	8.842	K
L19.3062916	9.090313	K
M17.9060001	8.7220001	K
L18.1122017	8.2802267	K
M9.8828268	8.5975475	K
L9.725832	8.4752684	K
L9.1636944	8.2275248	K
M8.7021122	9.0623713	K
L9.0671844	8.4000759	K
L9.1636944	8.2275248	K
M16.8862286	8.4587135	K
L16.5030003	8.2040005	K
M15.1099997	8.3179998	K
L15.2008905	8.2018261	K
M14.137084	8.1869307	K
L14.415	8.4460001	K
L14.6852283	8.7057219	K
M12.6410398	10.5644312	K
L13.3952198	9.188612	K
L13.78479	8.644908	K
L14.137084	8.1869307	K
M12.6530275	8.105197	K
L12.0264416	9.0231791	K
M5.0223222	8.1036558	K
L6.0532022	9.4900789	K
M5.0223222	8.1036558	K
L4.3077641	10.2040005	K
M17.0809994	8.092	K
L17.9060001	8.7220001	K
M16.8862286	8.4587135	K
L17.0809994	8.092	K
M9.1636944	8.2275248	K
L9.2483673	8.087018	K
M3.5814071	8.0692205	K
L3.547796	9.882741	K
M7.043314	7.9979448	K
L8.7021122	9.0623713	K
M9.0185366	7.9805012	K
L9.2483673	8.087018	K
M9.2483673	8.087018	K
L9.3637047	7.8798819	K
M18.327755	7.818418	K
L19.5550003	8.6099997	K
L19.3062916	9.090313	K
M18.1122017	8.2802267	K
L18.327755	7.818418	K
M7.043314	7.9979448	K
L6.8860431	8.2609034	K
L6.1852441	7.7992458	K
M15.5270004	7.7849998	K
L16.758667	8.6988859	K
M15.2008905	8.2018261	K
L15.5270004	7.7849998	K
M13.6739378	7.7551918	K
L14.137084	8.1869307	K
M12.1054001	10.2467499	K
L12.7395	9.0152683	K
L13.6739378	7.7551918	K
M15.5270004	7.7849998	K
L15.5609999	7.744	K
M19.7342319	9.967659	K
L19.7973919	7.7411528	K
M15.3190002	7.527	K
L15.2740002	7.579	K
L15.5609999	7.744	K
M8.2065783	7.5214062	K
L9.0185366	7.9805012	K
M14.165	7.5149999	K
L14.4250002	7.8000002	K
L14.5600004	7.6550002	K
L15.2008905	8.2018261	K
M14.9619999	7.507	K
L15.2639999	7.7610002	K
M15.0950003	7.9120002	K
L14.835	7.6529999	K
L14.9619999	7.507	K
M18.327755	7.818418	K
L18.5060005	7.4720001	K
M8.5915565	7.4712501	K
L9.3637047	7.8798819	K
M11.7894554	7.4380651	K
L12.6530275	8.105197	K
M11.7894554	7.4380651	K
L11.1494913	8.3766632	K
M19.2955208	7.436564	K
L19.7973919	7.7411528	K
M9.8828268	8.5975475	K
L10.6393805	7.406045	K
M15.1020002	7.3280001	K
L15.3190002	7.527	K
M14.9619999	7.507	K
L15.1020002	7.3280001	K
M13.1941566	7.3124142	K
L13.4860001	7.5799999	K
L13.6739378	7.7551918	K
M13.1941566	7.3124142	K
L12.6530275	8.105197	K
M15.3190002	7.527	K
L15.4960003	7.3119998	K
M8.2383413	7.2254648	K
L8.5915565	7.4712501	K
M12.0388098	7.0882711	K
L11.7894554	7.4380651	K
M17.5764389	7.0717092	K
L18.5060005	7.4720001	K
M17.0809994	8.092	K
L17.3710003	7.4679999	K
L17.5764389	7.0717092	K
M4.2529998	7.0689998	K
L5.0223222	8.1036558	K
M4.2529998	7.0689998	K
L3.5814071	8.0692205	K
M18.680275	7.0631671	K
L19.2955208	7.436564	K
M18.5060005	7.4720001	K
L18.680275	7.0631671	K
M6.1852441	7.7992458	K
L5.66609	7.4148331	K
L5.5974889	7.33921	K
L5.6095219	7.2458701	K
L5.5875592	7.2002902	K
L5.360157	7.0399351	K
M15.5609999	7.744	K
L15.6999998	7.3940001	K
L15.8640003	7.007	K
M10.6393805	7.406045	K
L9.8741417	6.9631839	K
M9.3637047	7.8798819	K
L9.8741417	6.9631839	K
M6.7296228	6.96101	K
L6.1852441	7.7992458	K
M15.8640003	7.007	K
L15.4460001	6.927	K
L15.3170004	7.1020002	K
M13.5439301	6.8594022	K
L13.9350004	7.1890001	K
M13.5439301	6.8594022	K
L13.1941566	7.3124142	K
M11.5326204	6.9868431	K
L11.6609097	6.809978	K
L12.0388098	7.0882711	K
M15.9359312	6.7816591	K
L16.3010006	7.006	K
L16.8220005	7.3249998	K
M15.8640003	7.007	K
L15.9359312	6.7816591	K
M4.2529998	7.0689998	K
L3.608146	6.6264238	K
M3.608146	6.6264238	K
L3.5814071	8.0692205	K
M15.9359312	6.7816591	K
L15.9770002	6.6529999	K
L16.0006237	6.598434	K
M12.3836756	6.5711508	K
L12.7159996	6.8740001	K
L13.1941566	7.3124142	K
M12.3836756	6.5711508	K
L12.0388098	7.0882711	K
M9.8741417	6.9631839	K
L9.1696234	6.4773788	K
M9.1696234	6.4773788	K
L8.5915565	7.4712501	K
M16.0006237	6.598434	K
L14.9809999	6.473	K
M14.0550003	6.835	K
L14.585	7.2600002	K
L14.7539997	7.066	K
L14.8299999	7.0300002	K
L14.9280005	6.9120002	K
L14.9809999	6.473	K
M19.7973919	7.7411528	K
L19.8334618	6.4696159	K
M19.2955208	7.436564	K
L19.8334618	6.4696159	K
M5.8547659	6.449976	K
L6.7296228	6.96101	K
M9.8741417	6.9631839	K
L10.1989317	6.3798909	K
M9.1696234	6.4773788	K
L8.9803562	6.369051	K
M13.9549999	6.3270001	K
L14.9809999	6.473	K
M13.9549999	6.3270001	K
L13.5439301	6.8594022	K
M8.9803562	6.369051	K
L8.9052429	6.316586	K
M9.9764957	6.2520528	K
L10.1989317	6.3798909	K
M19.8334618	6.4696159	K
L19.0699177	6.0947471	K
M18.680275	7.0631671	K
L18.9239998	6.5409999	K
L19.0540009	6.1719999	K
